CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0014 +1.53894e-01 -3.70152e-01 +1.35344e+00 +7.14298e+02 -5.48714e+03 +2.19760e+03 00000007 0703 +3.75907e+01 +03.685 -056.072
0013 +4.68389e-01 -1.88066e-01 +7.59484e-01 -3.39782e+03 +2.66523e+02 +2.19909e+03 00000008 0703 +1.57200e+02 +38.788 -009.457
0013 +1.94588e-01 -5.60773e-02 +7.50803e-01 +8.70158e+01 -7.89799e+01 +2.20000e+03 00000009 0703 +5.42848e+01 +29.271 -037.601
0001 +9.40773e-05 +1.44780e-04 +1.54853e-04 -1.32409e+04 -6.70535e+03 +2.18272e+03 00000010 0703 +9.77353e+01 +64.518 +035.586
0001 +7.63000e-03 +1.34212e-03 +3.56339e-03 -1.24711e+04 -7.08725e+03 +2.18386e+03 00000010 0703 +9.77353e+01 +64.518 +035.586
0001 +3.25957e-04 +2.00301e-04 +8.85120e-04 -1.20795e+04 -7.06297e+03 +2.18464e+03 00000010 0703 +9.77353e+01 +64.518 +035.586
0001 +1.82989e-03 +1.87218e-04 +1.74262e-03 -1.23376e+04 -6.87912e+03 +2.18435e+03 00000010 0703 +9.77353e+01 +64.518 +035.586
0003 +1.48459e-03 -1.92870e-03 +3.99512e-03 -1.23243e+04 -7.13652e+03 +2.18409e+03 00000010 0703 +9.77353e+01 +64.518 +035.586
0014 +2.44325e-01 +2.53320e-01 +2.97825e-01 -1.43854e+04 -6.41429e+03 +2.18054e+03 00000010 0703 +9.77353e+01 +64.518 +035.586
0006 +1.81039e-01 +8.58014e-02 +1.40125e-01 +7.83183e+02 -1.96746e+03 +2.19965e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 -1.24892e-03 +1.03157e-03 +3.43984e-03 -3.14596e+03 -3.71986e+03 +2.19814e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 +8.25759e-05 +3.50096e-05 +5.01488e-05 -3.00153e+03 -3.69912e+03 +2.19822e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 +3.03903e-06 +1.35240e-04 +2.70229e-04 -3.09040e+03 -3.71100e+03 +2.19817e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0003 +3.84591e-03 +1.50609e-03 +3.78428e-03 -3.07136e+03 -3.69777e+03 +2.19819e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 -5.38234e-02 +4.19471e-02 +9.11949e-02 -3.27012e+03 -3.74019e+03 +2.19806e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 -6.23665e-06 +3.42284e-04 +5.38492e-04 -2.71409e+03 -3.56053e+03 +2.19843e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
