CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0005 +7.22797e-01 +3.49030e-01 +4.77418e-01 -2.54145e+04 -1.42637e+03 +2.14917e+03 00000001 0703 +1.70182e+02 +74.434 +006.614
0005 +1.05281e+00 +2.65621e-01 +3.49042e-01 -2.03932e+04 -2.57739e+03 +2.16685e+03 00000002 0703 +3.65723e+02 +70.766 +004.679
0005 +6.29445e+00 +6.61649e-01 +2.98555e+00 -1.74718e+04 +1.12258e+02 +2.17605e+03 00000002 0703 +3.65723e+02 +70.766 +004.679
0005 +4.50981e+00 +4.71230e-01 +1.82581e+00 -1.15429e+04 +7.02108e+02 +2.18951e+03 00000002 0703 +3.65723e+02 +70.766 +004.679
0005 +1.38882e+01 +2.28618e+00 +2.60694e+00 +8.22192e+02 +7.30940e+02 +2.19991e+03 00000003 0703 +3.93592e+02 +79.033 +009.138
0013 +1.56269e-01 +4.40132e-02 +3.73123e-01 -1.16266e+05 +1.43859e+02 +1.13945e+03 00000004 0703 +9.65311e+01 +77.545 +000.115
0013 -8.02367e-02 +4.43047e-02 +3.22566e-01 -8.21656e+04 +1.53671e+03 +1.67016e+03 00000005 0703 +2.26901e+01 +77.109 +002.057
0005 +9.74220e+00 +6.23417e-01 +2.47031e+00 +5.97909e+03 +1.35984e+03 +2.19705e+03 00000006 0703 +4.18116e+02 +74.010 +002.627
0006 +1.21999e+01 +1.50800e+00 +2.34095e+00 -1.17487e+04 -1.33097e+03 +2.18903e+03 00000007 0703 +4.77128e+02 +79.325 +007.263
0005 +2.55312e+01 +3.12141e+00 +4.37610e+00 +7.83684e+03 +7.81574e+02 +2.19513e+03 00000007 0703 +4.77128e+02 +79.325 +007.263
0013 -4.11867e-01 +2.93345e-03 +2.63788e-02 -2.92110e+04 -2.26488e+03 +2.13266e+03 00000008 0703 +7.16334e+01 +70.184 +007.642
0014 +5.04046e-01 +4.81042e-02 +5.53207e-01 -5.04333e+05 -1.83746e+04 -1.78117e+04 00000009 0703 +2.28830e+01 +87.857 +004.027
0006 +4.96260e+01 +7.78730e+00 +1.65929e+01 -1.70790e+01 -1.38430e+02 +2.20000e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0005 +9.71270e+00 +1.20324e+00 +3.18384e+00 +2.40283e+02 -1.07688e+03 +2.19990e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0005 +1.62601e+01 +2.39810e+00 +5.73253e+00 -1.76650e+03 -7.77176e+02 +2.19971e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 -1.19184e-04 +2.24317e-04 +4.67958e-04 -6.28540e+03 -1.41326e+02 +2.19690e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0005 +1.47751e+01 +2.36310e+00 +5.11600e+00 -7.82006e+02 -1.76569e+02 +2.19995e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0006 +5.84489e+00 +1.05019e+00 +2.11039e+00 -1.36206e+03 +5.01042e+02 +2.19983e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0005 +2.35865e+01 +3.97941e+00 +8.29193e+00 -1.40066e+03 +1.11606e+02 +2.19985e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0005 +3.22521e+00 +5.34966e-01 +9.83910e-01 +6.97857e+03 +1.72239e+03 +2.19595e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +7.09323e-03 -2.51765e-03 +4.38661e-03 +1.63155e+03 -1.73614e+03 +2.19955e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +9.59391e-04 -8.88230e-04 +1.42280e-03 +2.63578e+03 -7.97183e+02 +2.19941e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +5.09486e-03 +1.91607e-04 +2.16829e-03 +2.44239e+03 -1.05368e+03 +2.19944e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +6.20640e-03 +2.70742e-04 +3.96615e-03 +2.39674e+03 -1.19025e+03 +2.19944e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +9.45790e-04 -4.13487e-05 +6.87968e-04 +1.70024e+03 -1.74791e+03 +2.19953e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +2.08149e-02 +6.28741e-03 +1.18857e-02 +2.02599e+03 -7.24307e+02 +2.19964e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +7.51231e-03 +2.00043e-03 +4.72399e-03 +1.92388e+03 -7.92013e+02 +2.19966e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +4.28863e-03 +2.11814e-03 +3.25386e-03 +2.41857e+03 -7.76750e+02 +2.19949e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +1.51153e-03 +2.24858e-03 +2.18825e-03 +2.59351e+03 -6.70328e+02 +2.19944e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +3.77585e-03 +1.34290e-04 +2.96422e-03 +2.95115e+03 -8.16307e+02 +2.19926e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +1.71914e-04 +1.00842e-04 +3.51288e-04 +3.04757e+03 -7.59175e+02 +2.19923e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +4.32546e-05 -1.57401e-04 +6.68444e-04 +2.79720e+03 -8.02072e+02 +2.19934e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 -4.27202e-05 -2.52509e-05 +9.68488e-05 +2.69483e+03 -8.92476e+02 +2.19937e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 -2.66959e-05 -8.54276e-05 +8.92574e-05 +2.75196e+03 -9.11846e+02 +2.19934e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +7.90747e-03 +5.73112e-04 +1.97721e-03 +3.22917e+03 -8.16315e+02 +2.19913e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +2.12563e-03 +3.57590e-04 +9.58821e-04 +3.35398e+03 -8.53017e+02 +2.19906e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +6.21141e-06 -1.34351e-05 +1.62726e-04 +2.71370e+03 -8.98762e+02 +2.19936e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 -7.77873e-05 -4.60057e-04 +2.08368e-04 +2.77553e+03 -1.03501e+03 +2.19931e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 -2.86399e-04 +2.33225e-04 +3.49972e-04 +2.87653e+03 -7.75123e+02 +2.19930e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +9.70545e-04 +7.27298e-04 +1.10748e-03 +2.92841e+03 -7.68604e+02 +2.19928e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +1.95751e-03 +2.74986e-04 +3.61311e-04 +3.46852e+03 -8.04296e+02 +2.19901e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +6.69620e-04 +4.78077e-04 +4.99162e-04 +3.39939e+03 -8.13727e+02 +2.19904e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +1.55050e-02 -5.51505e-04 +5.75688e-03 +2.98449e+03 -9.53597e+02 +2.19923e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
0001 +3.16129e-05 +1.99729e-04 +3.29346e-04 +3.13501e+03 +1.76887e+02 +2.19923e+03 00000010 0703 +1.48660e+03 +71.653 +009.099
