CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0001 -3.33176e-03 +5.77490e-04 +1.42430e-02 +5.25122e+04 -6.21433e+04 +1.68070e+03 00000001 0703 +2.52629e+01 +70.752 +143.717
0001 -5.69729e-03 +1.16649e-03 +5.09635e-03 +1.14261e+04 -5.37506e+04 +1.96310e+03 00000002 0703 +5.86595e+01 +74.723 -100.409
0006 -6.00838e-01 -2.73332e-01 +4.35122e-01 +9.12467e+03 -2.34268e+03 +2.19304e+03 00000003 0703 +3.26807e+02 +70.403 -165.955
0001 -3.92638e-05 -9.17002e-05 +5.49822e-04 +1.86150e+04 +1.63557e+03 +2.17261e+03 00000003 0703 +3.26807e+02 +70.403 -165.955
0001 +9.80098e-04 -1.96579e-03 +6.43665e-03 +1.86286e+04 +1.62503e+03 +2.17257e+03 00000003 0703 +3.26807e+02 +70.403 -165.955
0001 +3.40533e-04 -2.12607e-04 +4.73518e-04 +1.86524e+04 +1.61916e+03 +2.17250e+03 00000003 0703 +3.26807e+02 +70.403 -165.955
0001 +6.27453e-05 -6.09974e-05 +3.52559e-04 +1.86297e+04 +1.63149e+03 +2.17256e+03 00000003 0703 +3.26807e+02 +70.403 -165.955
0002 +3.37416e-03 -5.12504e-03 +1.19406e-02 +1.86274e+04 +1.62687e+03 +2.17257e+03 00000003 0703 +3.26807e+02 +70.403 -165.955
0006 +5.53304e+00 +4.12064e+00 +2.17682e+00 -5.45789e+03 -3.15969e+03 +2.19688e+03 00000004 0703 +5.88335e+02 +72.155 +035.644
0005 +4.24855e+00 +3.30915e+00 +2.19257e+00 -8.42311e+03 -4.38863e+03 +2.19292e+03 00000004 0703 +5.88335e+02 +72.155 +035.644
0006 +7.66223e+00 +5.56864e+00 +3.18598e+00 -5.61099e+03 -3.26246e+03 +2.19670e+03 00000004 0703 +5.88335e+02 +72.155 +035.644
0005 +9.78888e-01 +7.34935e-01 +5.27002e-01 -6.20349e+03 -3.77406e+03 +2.19586e+03 00000004 0703 +5.88335e+02 +72.155 +035.644
0005 +6.45316e+00 +4.99539e+00 +3.00565e+00 -9.44982e+03 -3.92214e+03 +2.19179e+03 00000004 0703 +5.88335e+02 +72.155 +035.644
0005 +2.70443e+00 +1.26170e+00 +1.45071e+00 -2.97901e+04 -6.57612e+02 +2.13035e+03 00000005 0703 +1.03252e+02 +71.287 +016.480
0001 -8.81238e-04 -1.48240e-03 +2.99237e-03 -2.33374e+04 +1.97382e+04 +2.12671e+03 00000006 1206 +2.45968e+02 +75.161 -027.067
0001 -7.68219e-05 +7.28192e-04 +8.28734e-04 +6.76757e+04 -6.30380e+04 +1.52892e+03 00000007 1206 +2.65004e+02 +73.738 +139.398
0001 -2.36336e-03 +2.60855e-04 +4.96657e-03 +5.93063e+04 -6.58330e+05 -3.21686e+04 00000008 1206 +3.76484e+01 +87.017 +097.436
0001 +2.48565e-04 +1.11533e-04 +2.86588e-04 +5.74085e+03 -2.47502e+02 +2.19741e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 -4.21364e-04 -2.22546e-03 +1.19514e-03 +5.43551e+03 -8.69513e+02 +2.19762e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +4.32568e-03 -4.22883e-03 +4.47361e-03 +5.54396e+03 -6.98196e+02 +2.19755e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +5.40028e-04 +2.92863e-04 +1.66639e-03 +5.47837e+03 -5.81432e+02 +2.19762e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 -2.81969e-05 +5.68153e-05 +1.32833e-04 +5.52326e+03 -5.65158e+02 +2.19758e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +1.88630e-03 -9.74234e-04 +2.83056e-03 +5.49572e+03 -7.02607e+02 +2.19759e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0003 +1.21516e-02 -3.11666e-02 +2.97598e-02 +5.49125e+03 -7.19410e+02 +2.19759e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +5.81676e-03 -1.31055e-02 +1.09475e-02 +5.49429e+03 -7.43707e+02 +2.19759e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +1.21062e-02 -1.02582e-02 +1.41515e-02 +5.63109e+03 -5.12387e+02 +2.19749e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +1.00732e-03 -3.14642e-04 +9.45397e-04 +5.48456e+03 -7.13726e+02 +2.19760e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0003 +4.11541e-04 -3.86299e-03 +5.21605e-03 +5.45944e+03 -7.26924e+02 +2.19762e+03 00000009 1206 +4.10703e+02 +70.712 -077.105
0001 +2.03925e-03 -1.30165e-03 +1.91194e-03 -1.05444e+04 -3.07541e+03 +2.19054e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +5.10535e-04 -4.07069e-05 +3.42030e-04 -1.05209e+04 -2.99340e+03 +2.19061e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +9.14311e-02 +3.35136e-03 +3.49412e-02 -1.03173e+04 -2.95409e+03 +2.19096e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +4.04733e-01 +1.61449e-02 +1.54454e-01 -1.03199e+04 -2.95294e+03 +2.19096e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +1.37895e-04 +4.04996e-06 +5.18651e-05 -1.03159e+04 -2.95569e+03 +2.19097e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +7.86691e-02 +2.55870e-03 +2.93289e-02 -1.03140e+04 -2.95496e+03 +2.19097e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +2.30453e-02 +9.60439e-04 +8.69616e-03 -1.03165e+04 -2.95330e+03 +2.19097e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +6.17912e-02 +3.87151e-03 +2.32054e-02 -1.03155e+04 -2.95068e+03 +2.19097e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +7.93673e-03 +4.93832e-04 +3.02862e-03 -1.03170e+04 -2.95081e+03 +2.19097e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +3.77127e-03 +2.31765e-04 +1.42649e-03 -1.03165e+04 -2.95082e+03 +2.19097e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
0001 +3.26010e-04 +2.39492e-04 +4.01699e-05 -1.02082e+04 -2.83596e+03 +2.19119e+03 00000010 1206 +3.14302e+02 +71.332 +006.982
