CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0013 -3.07365e-01 +1.34443e-03 +1.54787e-01 -3.53343e+04 -3.71817e+04 +1.99360e+03 00000001 0703 +1.00059e+02 +71.641 +045.822
0001 +2.78093e-03 +3.21032e-03 +3.06849e-03 -2.99755e+04 -2.84993e+04 +2.06579e+03 00000001 0703 +1.00059e+02 +71.641 +045.822
0005 -1.24368e+01 -6.23554e+00 +2.43513e+00 -1.80697e+04 -1.01721e+04 +2.16627e+03 00000002 0703 +3.58049e+02 +78.561 -152.481
0001 -1.18740e-04 +6.66319e-04 +6.50630e-03 -8.03732e+04 -8.22717e+04 +1.16214e+03 00000003 0703 +1.64123e+01 +70.497 +046.084
0006 -8.67967e+00 -9.89404e+00 +3.83181e+00 +1.49456e+03 -3.68366e+03 +2.19876e+03 00000004 0703 +5.82512e+02 +75.760 -132.710
0001 -8.50088e-04 +4.29469e-05 +3.69149e-03 +3.15715e+05 -2.82628e+05 -1.19016e+04 00000005 0703 +1.15455e+01 +83.378 +146.927
0005 -1.13471e+00 -2.79323e-01 +7.02043e-01 +6.32802e+04 +4.55316e+03 +1.88422e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -5.58226e-03 -8.93242e-06 +1.41163e-03 -7.69244e+03 -3.61082e+03 +2.19434e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 +1.84132e-05 -1.30454e-04 +3.05707e-04 -6.76542e+03 -3.52337e+03 +2.19544e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -4.60736e-04 +1.06108e-04 +5.56907e-04 -5.08366e+03 -3.51100e+03 +2.19701e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -7.98991e-05 -2.71498e-05 +6.13123e-04 -5.33692e+03 -2.67497e+03 +2.19720e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -1.07821e-05 -8.23880e-05 +2.03824e-04 -3.53863e+03 -3.71629e+03 +2.19793e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -2.12422e-05 -4.28925e-04 +1.67671e-04 -3.27273e+03 -3.59267e+03 +2.19815e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -6.77902e-05 -1.45602e-04 +4.10497e-04 -5.38729e+03 -3.74618e+03 +2.19662e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0001 -6.43927e-03 +4.43917e-04 +5.22185e-03 -4.78373e+03 -3.18349e+03 +2.19741e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0006 -1.68352e+01 -9.64151e-01 +2.57251e+00 +4.14212e+02 +1.04601e+03 +2.19990e+03 00000006 0703 +1.42963e+03 +81.492 -174.702
0005 -6.01582e-01 +6.14217e+00 +1.59732e+00 -3.59857e+02 -3.67455e+04 +2.09406e+03 00000007 0703 +2.91294e+02 +78.651 +094.025
0005 -7.63938e+00 -2.60709e+00 +1.20233e+00 +6.47750e+03 -2.75002e+03 +2.19612e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0006 -3.49702e+01 -8.97137e+00 +5.90910e+00 +3.69556e+03 +2.20139e+03 +2.19855e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0005 -5.34172e+01 -1.49962e+01 +8.27387e+00 -1.99621e+03 -1.45406e+03 +2.19952e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0005 -2.47009e+01 -7.21313e+00 +3.67216e+00 -5.33190e+03 -4.08078e+03 +2.19646e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0005 -1.34014e+01 -3.99080e+00 +1.95596e+00 -7.68658e+03 -3.77722e+03 +2.19425e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0005 -7.18838e+01 -1.99782e+01 +1.08962e+01 -3.19271e+03 -1.30946e+03 +2.19907e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0005 -3.12222e+01 -8.98102e+00 +4.39171e+00 -9.27672e+03 -4.19281e+03 +2.19187e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
0006 -1.14575e+02 -3.08636e+01 +1.84588e+01 +8.70440e+02 +2.41699e+02 +2.19994e+03 00000008 0703 +4.45818e+03 +81.532 -164.718
