Tabla para CorsikaId 1:
       CorsikaId            px            py        pz             x              y            z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
87             1 -2.187570e-04 -6.115700e-05  0.000760  108087.00000 -408754.000000 -11839.30000         31     703     20.5427     83.460  109.230
88             1 -4.640090e-04  3.096530e-04  0.000600  108042.00000 -408700.000000 -11835.10000         31     703     20.5427     83.460  109.230
89             1 -1.771530e-03 -1.220620e-03  0.004832  108068.00000 -408806.000000 -11842.30000         31     703     20.5427     83.460  109.230
90             1  7.356650e-05  8.988380e-05  0.000128  108123.00000 -408589.000000 -11829.30000         31     703     20.5427     83.460  109.230
91             1 -3.448620e-04 -4.834900e-04  0.000716  108054.00000 -408949.000000 -11851.30000         31     703     20.5427     83.460  109.230
92             1 -2.359820e-04 -3.785870e-04  0.000358  108050.00000 -408839.000000 -11844.20000         31     703     20.5427     83.460  109.230
93             1 -1.230630e-04 -2.643290e-04  0.000372  108054.00000 -408836.000000 -11844.10000         31     703     20.5427     83.460  109.230
95             1 -1.831590e-04 -6.516530e-05  0.000379  108051.00000 -408800.000000 -11841.60000         31     703     20.5427     83.460  109.230
97             1 -1.312070e-03  3.821550e-05  0.001183  107999.00000 -408784.000000 -11839.70000         31     703     20.5427     83.460  109.230
98             1 -7.995510e-05 -4.454890e-05  0.000190  108057.00000 -408808.000000 -11842.30000         31     703     20.5427     83.460  109.230
99             1 -5.101420e-04  3.985450e-04  0.000542  108050.00000 -408795.000000 -11841.30000         31     703     20.5427     83.460  109.230
101            1 -6.885010e-03 -3.239980e-03  0.021981  108058.00000 -408808.000000 -11842.30000         31     703     20.5427     83.460  109.230
102            1 -7.333140e-02 -4.145140e-02  0.173357  108057.00000 -408808.000000 -11842.30000         31     703     20.5427     83.460  109.230
108            1 -4.854990e-05  9.560080e-05  0.000459    4936.05000  -19142.800000   2169.34000         34     703    309.5680     73.883  126.377
109            1 -3.433940e-03  9.309220e-04  0.002315    5806.86000  -19258.800000   2168.26000         34     703    309.5680     73.883  126.377
110            1 -3.268770e-05  1.568460e-04  0.000050    5814.45000  -19233.300000   2168.33000         34     703    309.5680     73.883  126.377
112            1 -5.203060e-03  4.834620e-03  0.064677   73828.70000 -493337.000000 -17350.80000         36     703     32.3175     85.351  100.580
117            1  6.756650e-03 -1.328480e-02  0.005011    8580.29000  -24503.900000   2147.12000         41     703    280.1990     74.362  -55.526
118            1 -1.693300e-06  1.065110e-04  0.000034    8299.94000  -24113.300000   2148.98000         41     703    280.1990     74.362  -55.526
119            1  2.344990e-04  1.945490e-05  0.000246    8384.68000  -23918.600000   2149.60000         41     703    280.1990     74.362  -55.526
120            1  1.104000e-04 -2.108840e-04  0.000218 -101861.00000  -62072.800000   1083.67000         42     703     54.9811     78.209   33.457
123            1 -5.433890e-04 -1.988470e-03  0.000582    -949.56900   -8241.560000   2194.60000         43     703    745.8340     72.614 -108.155
124            1 -1.150840e-01 -4.242220e-01  0.125852    -947.29000   -8236.040000   2194.61000         43     703    745.8340     72.614 -108.155
125            1 -4.508170e-03 -1.242990e-02  0.006258    -939.61100   -8195.740000   2194.66000         43     703    745.8340     72.614 -108.155
126            1 -1.719400e-02 -6.024740e-02  0.019686    -942.71800   -8210.190000   2194.64000         43     703    745.8340     72.614 -108.155
127            1 -1.490630e-02 -5.183040e-02  0.016698    -943.72800   -8212.580000   2194.64000         43     703    745.8340     72.614 -108.155
128            1 -3.205270e-02 -1.130090e-01  0.036321    -943.12600   -8212.170000   2194.64000         43     703    745.8340     72.614 -108.155
129            1 -2.067390e-03 -7.444300e-03  0.002153    -945.64200   -8222.830000   2194.63000         43     703    745.8340     72.614 -108.155
131            1 -2.832490e-03 -7.183390e-03  0.002562    -977.90400   -8055.200000   2194.83000         43     703    745.8340     72.614 -108.155
132            1 -2.907860e-03 -6.662230e-03  0.002101   -1001.11000   -8151.770000   2194.71000         43     703    745.8340     72.614 -108.155
133            1 -3.453730e-03 -1.000130e-02  0.017129    2797.77000    6168.280000   2196.40000         43     703    745.8340     72.614 -108.155
134            1 -4.683610e-04 -1.670920e-03  0.002281   -5742.24000  -17261.100000   2174.04000         43     703    745.8340     72.614 -108.155
135            1 -1.647660e-03 -4.236030e-03  0.003978   -5722.32000  -17381.500000   2173.73000         43     703    745.8340     72.614 -108.155
136            1 -2.079820e-03 -2.481990e-03  0.000311   -6820.65000  -18676.800000   2168.99000         43     703    745.8340     72.614 -108.155
137            1 -7.384750e-04 -1.628110e-03  0.000887   -6021.89000  -17630.700000   2172.77000         43     703    745.8340     72.614 -108.155
146            1  8.487400e-03 -4.089700e-03  0.014737  235942.00000 -523475.000000 -23717.10000         50     703    204.0180     89.172  115.653
148            1  1.887500e-04  1.777710e-03  0.001956    -347.63500  -91372.100000   1544.99000         51     703     50.1951     73.839   95.017
149            1 -2.402230e-03  3.951920e-03  0.005314    -766.74000  -90921.800000   1551.40000         51     703     50.1951     73.839   95.017
150            1 -7.985270e-03  4.072470e-02  0.019544    -768.92500  -89703.600000   1568.66000         51     703     50.1951     73.839   95.017
151            1 -3.224890e-05  4.403540e-03  0.004025    -599.26900  -90231.900000   1561.22000         51     703     50.1951     73.839   95.017
152            1 -4.334620e-05  2.186540e-04  0.000289  -18046.50000  -71861.900000   1769.31000         52     703     74.7512     73.242   79.075
154            1 -2.484960e-04 -8.424290e-05  0.000103   -6881.02000  -55536.900000   1954.31000         53     703     55.5883     70.103   91.268
156            1  7.107840e-03 -4.961270e-03  0.002193    2033.70000   -6035.460000   2196.82000         54     703    656.6280     72.262  -43.318
158            1 -1.761010e-01 -2.554110e-01  0.057993  -18097.90000  -28336.100000   2111.31000         55     703    314.2670     71.091 -122.095
161            1  3.828150e-04 -3.649970e-05  0.000145  101162.00000 -175636.000000  -1023.67000         57     703     15.5920     75.987  127.650
163            1  1.020190e-03  2.474870e-04  0.001391    3329.66000   -9449.050000   2192.13000         58     703   2407.3700     72.346  135.119
164            1 -1.096480e-02  1.429570e-03  0.017899    2787.84000   -9291.890000   2192.62000         58     703   2407.3700     72.346  135.119
166            1 -1.633640e-03 -6.124420e-04  0.004312    4150.21000   -4924.160000   2196.75000         58     703   2407.3700     72.346  135.119
168            1 -2.784510e-03  7.255890e-03  0.026534   19931.60000  -17617.000000   2144.49000         58     703   2407.3700     72.346  135.119
174            1 -3.474670e-04  1.160820e-03  0.000854    2718.10000   -2751.410000   2198.83000         58     703   2407.3700     72.346  135.119
185            1 -4.429290e-04  4.608160e-03  0.003846  -15417.20000  -67939.400000   1819.24000         59     703     69.4253     72.689   83.965
186            1 -3.227880e-04  2.789970e-03  0.003984  -15380.80000  -68280.900000   1815.68000         59     703     69.4253     72.689   83.965
190            1 -3.231400e-04 -2.250710e-04  0.000692   16216.40000  -31927.000000   2099.40000         63     703    187.2220     74.820  119.934
191            1  1.327010e-02 -4.767400e-02  0.025705   12014.20000  -24957.200000   2139.81000         64     703    167.7380     71.699  -69.537
192            1  3.610630e-03 -1.126020e-02  0.007981   12116.40000  -25371.100000   2137.99000         64     703    167.7380     71.699  -69.537
193            1 -3.434640e-05  8.426540e-05  0.000233   12032.10000  -25275.200000   2138.53000         64     703    167.7380     71.699  -69.537
194            1  2.485980e-04 -1.154120e-03  0.000754    2556.36000   -2261.150000   2199.09000         65     703    267.7160     71.165   -0.347
195            1  6.961790e-04 -3.611230e-04  0.000822    4260.43000   -1699.840000   2198.35000         65     703    267.7160     71.165   -0.347
196            1  5.392650e-05 -8.322290e-06  0.000044    4763.82000   -2125.210000   2197.87000         65     703    267.7160     71.165   -0.347
197            1  1.101120e-02 -5.708540e-04  0.008123    4766.16000   -2124.550000   2197.86000         65     703    267.7160     71.165   -0.347
199            1  3.458880e-03  9.420140e-03  0.007189     -68.49430  -49057.100000   2011.20000         66     703    191.4230     75.960   92.069
200            1  4.704700e-04  2.137250e-02  0.011558    -203.13800  -49121.500000   2010.70000         66     703    191.4230     75.960   92.069
203            1  3.648760e-03  1.879080e-02  0.006038  -12474.90000  -28442.900000   2124.33000         69     703    271.8210     76.722   74.560
204            1 -7.027710e-05 -5.768960e-05  0.000085  -13191.80000  -31394.600000   2109.03000         69     703    271.8210     76.722   74.560
205            1  5.427990e-05 -1.176810e-04  0.000065  -12420.20000  -29941.300000   2117.57000         69     703    271.8210     76.722   74.560
206            1  6.563830e-03  1.540730e-02  0.005103  -12196.00000  -28483.500000   2124.68000         69     703    271.8210     76.722   74.560
207            1 -7.167550e-05 -1.313970e-04  0.000256  -12552.00000  -29217.300000   2120.67000         69     703    271.8210     76.722   74.560
208            1  2.338000e-03  7.254150e-03  0.003049  -12384.10000  -28776.600000   2123.00000         69     703    271.8210     76.722   74.560
209            1 -7.505310e-06  6.156590e-05  0.000185  -12680.60000  -29469.300000   2119.26000         69     703    271.8210     76.722   74.560
210            1  1.421330e-03  7.805670e-05  0.000320  -11602.40000  -29657.300000   2120.44000         69     703    271.8210     76.722   74.560
211            1 -9.667430e-05  5.207300e-04  0.000574  -12693.00000  -29614.200000   2118.56000         69     703    271.8210     76.722   74.560
212            1  8.037500e-04  1.105020e-02  0.002946  -12404.00000  -27576.800000   2128.27000         69     703    271.8210     76.722   74.560
213            1  1.969390e-05 -1.351760e-04  0.000537  -12576.00000  -29448.900000   2119.56000         69     703    271.8210     76.722   74.560
