Tabla para CorsikaId 2:
        CorsikaId            px        py        pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
1675            2 -1.350180e-02  0.016553  0.022243   2651.010000 -10233.000000  2191.23        128     703    257.6210     60.918  120.209
1697            2 -8.755000e-03 -0.006935  0.022984   -264.248000  -1018.880000  2199.91        129     703    680.3710     26.587 -179.027
1720            2 -1.128170e-02 -0.002003  0.011056    -43.998700   -354.549000  2199.99        129     703    680.3710     26.587 -179.027
1741            2 -4.053940e-02  0.030661  0.105520  -1123.280000   -743.655000  2199.86        129     703    680.3710     26.587 -179.027
1754            2 -1.593270e-02 -0.007853  0.048654    168.194000    550.695000  2199.97        129     703    680.3710     26.587 -179.027
1813            2 -1.334410e-01  0.041373  0.246856    -70.936900  -1218.080000  2199.88        129     703    680.3710     26.587 -179.027
1827            2 -3.597340e-03  0.004455  0.012159   -101.658000  -1288.160000  2199.87        129     703    680.3710     26.587 -179.027
1849            2 -3.938540e-02  0.005928  0.072415   -108.876000  -1284.620000  2199.87        129     703    680.3710     26.587 -179.027
1912            2 -3.511970e-03  0.008501  0.030558    884.234000   -887.322000  2199.88        133     703    101.4720     15.764  172.200
1929            2 -3.819920e-03 -0.002504  0.024304     30.581800  -2021.210000  2199.68        133     703    101.4720     15.764  172.200
1947            2 -6.427130e-03  0.001636  0.014863   -208.845000   1239.820000  2199.88        137     703    176.5420     24.946  169.116
1952            2 -3.508080e-03 -0.000368  0.014556   -189.296000   1220.120000  2199.88        137     703    176.5420     24.946  169.116
2011            2 -1.572200e-02  0.031583  0.076162   2491.370000   -206.944000  2199.51        151     703     69.9936     19.913  173.634
2023            2  6.954760e-03 -0.021792  0.087613    246.367000   -171.746000  2199.99        153     703    240.0860     24.773  -71.278
2032            2  6.641480e-05 -0.003942  0.007851    249.325000   -178.060000  2199.99        153     703    240.0860     24.773  -71.278
2033            2  2.545440e-02 -0.056738  0.133377    251.788000   -180.256000  2199.99        153     703    240.0860     24.773  -71.278
2058            2  2.254020e-03 -0.003844  0.004965    311.711000   -389.004000  2199.98        153     703    240.0860     24.773  -71.278
2081            2  1.712560e-02 -0.051522  0.115007    251.934000   -185.508000  2199.99        153     703    240.0860     24.773  -71.278
2083            2  6.479710e-02 -0.180168  0.409540    252.293000   -186.584000  2199.99        153     703    240.0860     24.773  -71.278
2135            2  1.703310e-02 -0.028291  0.058678    723.811000   -728.110000  2199.92        153     703    240.0860     24.773  -71.278
2195            2  4.730570e-02 -0.026664  0.023677   1330.420000  -1760.350000  2199.62        156     703    696.7910     35.693 -117.474
2222            2 -3.036290e-02 -0.034106  0.060578  -2721.090000   -283.286000  2199.41        156     703    696.7910     35.693 -117.474
2310            2 -1.357110e-03 -0.006557  0.028408  -1037.520000  -4011.040000  2198.65        169     703    101.6750      7.764  116.343
2326            2  7.445790e-02 -0.038811  0.080277    661.553000   -254.570000  2199.96        171     703    131.4350     22.737  -30.201
2347            2  1.969460e-02 -0.008187  0.064922     14.953100    603.589000  2199.97        171     703    131.4350     22.737  -30.201
2352            2 -9.808970e-03 -0.014144  0.022755   2343.760000  -2332.320000  2199.14        172     703     76.7080     37.169 -146.832
2510            2 -6.321670e-04 -0.000662  0.005862    437.776000   -634.070000  2199.95        189     703    221.1700      8.094 -134.840
2647            2 -6.760570e-02  0.167049  0.109066  -1385.170000   -659.454000  2199.82        200     703    851.7170     54.272  104.417
2650            2 -3.753780e-04 -0.010063  0.035938   3580.540000  -9565.420000  2191.82        200     703    851.7170     54.272  104.417
2699            2  3.693020e-03 -0.013648  0.020249     93.530000  -1414.370000  2199.84        202     703    137.6260     22.240  -85.435
2742            2 -4.466440e-02 -0.002296  0.099886   -320.569000  -3411.000000  2199.08        213     703     56.4729     16.495 -171.900
2776            2 -7.124860e-03  0.002133  0.009740    417.234000 -24601.700000  2152.50        225     703     11.3031     24.527  124.205
2824            2  1.927690e-04 -0.002800  0.008398   -395.064000  -2528.350000  2199.49        232     703    235.6810     35.569 -175.962
2831            2 -1.756810e-02 -0.003430  0.023802    884.014000  -2714.270000  2199.36        232     703    235.6810     35.569 -175.962
3002            2 -9.455870e-02  0.731755  0.538671   -915.474000    346.326000  2199.92        239     703   1764.0100     52.949   94.949
3072            2 -4.705460e-03  0.003879  0.024367   1224.790000  -1327.460000  2199.74        241     703    537.4520     37.762  113.101
3106            2 -4.265100e-01  0.967299  1.297900   -480.994000   -116.178000  2199.98        241     703    537.4520     37.762  113.101
3158            2  1.164070e-02  0.035325  0.212349    211.773000  -1612.570000  2199.79        248     703    520.1540     21.333   95.729
3166            2  1.251630e-04 -0.004190  0.008174   1596.970000  -3521.140000  2198.83        248     703    520.1540     21.333   95.729
3191            2  4.970700e-01 -0.469666  0.725519   1942.460000  -1345.900000  2199.56        249     703    878.6170     37.665  -43.942
3229            2  4.163440e-03 -0.008860  0.005692     72.233200   -529.221000  2199.98        249     703    878.6170     37.665  -43.942
3242            2  1.617370e-03  0.000929  0.000816      1.018140   -852.793000  2199.94        249     703    878.6170     37.665  -43.942
3250            2  1.560160e-02 -0.014311  0.029251    -72.664000   -454.655000  2199.98        249     703    878.6170     37.665  -43.942
3433            2 -2.744970e-03 -0.017842  0.009777     23.995300 -12978.000000  2186.79        262     703    152.1780     62.135 -106.889
