Tabla para CorsikaId 2:
      CorsikaId        px        py        pz            x            y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
2171          2 -0.000643  0.003293  0.008684   1012.32000  -1601.75000  2199.72        120    1206     583.629     16.666   63.900
2203          2  0.548210  0.109142  1.853580    503.34000  -1035.59000  2199.90        120    1206     583.629     16.666   63.900
2244          2 -0.086307  0.013487  0.212581   -450.30500   -722.57000  2199.94        120    1206     583.629     16.666   63.900
2301          2  0.015308  0.016590  0.031575   1107.89000   1215.05000  2199.79        120    1206     583.629     16.666   63.900
2390          2  0.004150 -0.001104  0.003916    189.59000  -1163.06000  2199.89        131    1206     595.284     45.080   82.729
2636          2 -0.049572 -0.051059  0.058680    -10.66530    761.87900  2199.95        160    1608    1930.610     49.024 -119.130
2672          2 -0.014962 -0.018283  0.020169     83.82680   -408.25800  2199.99        160    1608    1930.610     49.024 -119.130
2694          2 -0.053288 -0.256200  0.248087    739.11000   -409.05100  2199.94        160    1608    1930.610     49.024 -119.130
2701          2 -0.168613 -0.013477  0.072477  -1560.09000    381.75000  2199.80        160    1608    1930.610     49.024 -119.130
2722          2 -0.393220 -0.489545  0.699748   -439.64100   -383.16600  2199.97        160    1608    1930.610     49.024 -119.130
2737          2 -0.015602 -0.051674  0.031297   -192.79800  -1692.63000  2199.77        160    1608    1930.610     49.024 -119.130
2783          2 -0.002083 -0.001830  0.005622   1187.79000   2098.12000  2199.54        160    1608    1930.610     49.024 -119.130
2808          2 -0.037351 -0.073079  0.081417    -52.90690   -413.11600  2199.99        160    1608    1930.610     49.024 -119.130
2834          2 -0.008927 -0.013951  0.010192  -2657.29000  -4876.73000  2197.58        160    1608    1930.610     49.024 -119.130
2835          2 -0.015862 -0.040887  0.033714   -447.87700   -618.92100  2199.95        160    1608    1930.610     49.024 -119.130
2868          2 -0.007897 -0.027366  0.014026   -160.68700    -23.25690  2200.00        160    1608    1930.610     49.024 -119.130
2906          2 -0.024379 -0.351982  0.299326    129.55400   -461.17200  2199.98        160    1608    1930.610     49.024 -119.130
2941          2  0.001343  0.005398  0.009853  -1697.11000    492.12800  2199.76        165    1608     922.123     26.690   63.958
3006          2 -0.000926 -0.003207  0.009247   -236.34800  -1041.86000  2199.91        165    1608     922.123     26.690   63.958
3032          2  0.001289  0.002014  0.012262  -1016.02000  -2932.45000  2199.24        165    1608     922.123     26.690   63.958
3097          2  0.009152  0.006657  0.018348   2026.62000  -5342.64000  2197.44        173    1608     103.675     24.924   -5.167
3121          2  0.000167 -0.003193  0.002857   1541.67000   -861.17000  2199.76        174    1608     634.165     43.252  -48.010
3126          2 -0.005265  0.030911  0.065782   1080.24000    -62.33440  2199.91        174    1608     634.165     43.252  -48.010
3212          2  0.040226  0.199451  0.074996    117.48300  -1139.83000  2199.90        179    1608     326.016     28.578  137.195
3238          2  0.001237  0.007072  0.014220    461.41200  -2531.97000  2199.48        182    1608     565.038     43.047   97.532
3266          2  0.002853  0.002130  0.005059  -3842.20000 -11145.80000  2189.10        191    1608     219.512     46.132   44.347
3300          2  0.023421  0.044646  0.170195   -981.96000  -4598.15000  2198.27        195    1608     256.089     25.741   63.563
3397          2  0.126721  0.023969  0.171259  -1720.14000  -5931.88000  2197.01        198    1608     142.053     42.007   37.756
3428          2  0.005305  0.000009  0.005884  -8355.25000  -2360.73000  2194.09        208    1608     135.606     58.249    4.686
3434          2  0.014850  0.004673  0.018143  -8375.84000  -2335.87000  2194.07        208    1608     135.606     58.249    4.686
3465          2 -0.003699 -0.044589  0.646581    -90.07430  -1049.15000  2199.91        209    1608     430.358      3.104  -93.892
3480          2 -0.001008  0.000741  0.001764   -482.66200   1993.50000  2199.67        209    1608     430.358      3.104  -93.892
3490          2 -0.010669  0.011252  0.026012   -467.57600   1935.34000  2199.69        209    1608     430.358      3.104  -93.892
3505          2  0.002988  0.002202  0.077988   -193.49500    152.12700  2200.00        209    1608     430.358      3.104  -93.892
3577          2 -0.003148  0.000350  0.010109     25.38040     49.75790  2200.00        209    1608     430.358      3.104  -93.892
3583          2 -0.010471 -0.001539  0.112593     33.33770     37.03610  2200.00        209    1608     430.358      3.104  -93.892
3640          2  0.048130 -0.029097  0.038249   1235.10000  -1616.45000  2199.68        216    1608    2155.220     43.786  -22.584
3643          2  0.006812 -0.003497  0.004822   1213.85000  -1607.68000  2199.68        216    1608    2155.220     43.786  -22.584
3692          2  0.000460 -0.000516  0.005168  -2844.72000    339.82500  2199.36        216    1608    2155.220     43.786  -22.584
3755          2  0.009799 -0.005638  0.006015    165.12100   -447.78400  2199.98        216    1608    2155.220     43.786  -22.584
3792          2  0.533724 -0.260721  0.599371   -105.45900   -780.93400  2199.95        216    1608    2155.220     43.786  -22.584
3811          2  0.009812 -0.000045  0.007084   -649.00500    378.45200  2199.96        216    1608    2155.220     43.786  -22.584
3849          2  0.035526 -0.155555  0.107701   6848.41000 -20800.80000  2162.38        218    1608     159.669     33.083  -85.697
3855          2 -0.003022 -0.001851  0.010119  -2274.33000  15897.10000  2179.77        218    1608     159.669     33.083  -85.697
3877          2  0.233333 -0.079328  0.124508  12584.20000  -4305.57000  2186.12        220    1608     237.323     50.412  -32.579
3913          2  0.003367 -0.013923  0.017979   1044.50000    412.22100  2199.90        232    1608    1255.990     30.789  -48.647
3965          2  0.008229 -0.054696  0.104560  -1748.73000  -2143.62000  2199.40        232    1608    1255.990     30.789  -48.647
4032          2  0.002643 -0.000921  0.012372   -800.32100   -773.17200  2199.90        232    1608    1255.990     30.789  -48.647
4062          2  0.043555 -0.038070  0.149529  -1301.53000   1959.97000  2199.57        232    1608    1255.990     30.789  -48.647
4128          2  0.051211 -0.051253  0.104654    837.22100   -184.00500  2199.94        232    1608    1255.990     30.789  -48.647
4135          2  0.024449 -0.019504  0.047732    841.56300   -184.59100  2199.94        232    1608    1255.990     30.789  -48.647
4153          2  0.037272 -0.028575  0.067093    838.09700   -175.51000  2199.94        232    1608    1255.990     30.789  -48.647
4157          2  0.043422 -0.049735  0.113116    842.02100   -179.40500  2199.94        232    1608    1255.990     30.789  -48.647
4248          2  0.006609  0.005653  0.012493  -3577.59000  -3630.87000  2197.96        240    2412     420.804     35.508   22.633
4268          2  0.003846 -0.030410  0.018662  -6008.72000  -1728.55000  2196.93        243    2412     704.572     57.764  -45.750
4314          2  0.059724 -0.060911  0.028087   1278.83000  -2035.41000  2199.55        248    2412    2555.320     64.148  -37.065
4319          2  0.017762 -0.015712  0.012706   1274.46000  -2032.39000  2199.55        248    2412    2555.320     64.148  -37.065
4325          2  0.190487 -0.166989  0.112707   1275.64000  -2036.64000  2199.55        248    2412    2555.320     64.148  -37.065
4441          2  0.209386 -0.174183  0.215047  -2835.22000   1896.13000  2199.09        255    2412    4798.080     55.862  -39.458
4445          2  0.004140 -0.000073  0.000775  -2788.51000   1956.07000  2199.09        255    2412    4798.080     55.862  -39.458
4458          2  0.022787 -0.020120  0.022539  -2835.56000   1895.18000  2199.09        255    2412    4798.080     55.862  -39.458
