Tabla para CorsikaId 14:
        CorsikaId         px         py         pz             x            y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
6014           14  -0.431807  -0.301632   3.655060    450.315000   -264.88000  2199.98        499     703   191.19700     31.977 -139.654
6147           14  -0.233547   0.189106   0.878694    476.377000  -1148.91000  2199.88        506     703   148.60400     33.231  111.259
6205           14   2.036460   0.079280   2.822970    131.305000   -397.50000  2199.99        509     703   143.90800     40.088   -7.374
6263           14   0.006710   0.240393   0.295254  -2889.510000  -5853.30000  2196.66        515     703    48.72310     39.091   55.849
6480           14   0.148669   0.365275   0.808540   -847.841000    855.99800  2199.89        535     703   322.37200     40.099   48.985
6843           14  -0.020275  -0.032730   0.489517   -291.685000   -957.38100  2199.92        570     703    62.40730     19.904  -20.798
7364           14  -1.892330   0.843082   4.341830     18.714300  -5216.18000  2197.87        627     703    46.29790     27.974  144.491
7509           14  -0.120110  -0.522256   0.960829    -39.000400   -401.53600  2199.99        629     703   973.54000     19.027  -82.559
7815           14   0.093964   0.359949   0.791500  -2208.840000   -116.45400  2199.62        653     703    27.30440     18.904   -7.223
7874           14  -0.660354  -0.339338   1.215680   1155.700000  -2659.78000  2199.34        659     703   231.27200     46.670  179.889
7876           14  -2.030410  -0.106491   1.854870    386.739000  -2366.77000  2199.55        659     703   231.27200     46.670  179.889
8226           14  -0.053755   0.300807   0.329293  -1071.190000    874.17100  2199.85        704     703   199.06400     22.713  122.952
8227           14  -0.249136   0.310166   0.163114  -1172.860000    951.66900  2199.82        704     703   199.06400     22.713  122.952
8230           14  -0.153321   0.326261   0.340454  -1093.090000    877.59600  2199.85        704     703   199.06400     22.713  122.952
8380           14  -0.254883  -0.145512   0.351151   3170.630000 -45419.20000  2037.38        722     703     9.78318     40.540  116.330
8489           14  -0.338037  -0.097701   1.419510     50.389100   -578.31800  2199.97        730     703   121.31500     16.808 -128.163
8490           14  -0.108872  -0.267287   0.475837   -430.105000   -957.74600  2199.91        730     703   121.31500     16.808 -128.163
8491           14  -0.189317  -0.282647   0.497470   -573.213000   -963.77000  2199.90        730     703   121.31500     16.808 -128.163
8580           14   0.381064   0.086162   0.504460  -1151.370000  -1406.30000  2199.74        745     703   196.35800     38.275   31.911
8602           14  -0.101019  -0.021750   0.424918  -2115.760000  -7303.00000  2195.46        750     703    24.39300     20.048   42.643
8926           14   0.701438   1.944490   3.880170  -1185.820000   -752.83900  2199.85        767     703   383.70700     29.503   51.598
8988           14  -0.904530   0.439428   0.948370   4699.520000   -447.26600  2198.25        773     703   368.47800     55.049  174.542
9173           14   0.350367   0.442408   2.383290   1653.240000  -1448.97000  2199.62        791     703   664.82900     21.179  109.852
9505           14  -0.479715   1.012620   1.903790   -396.860000  -1994.37000  2199.68        804     703   162.11600     28.149   90.604
9628           14  -0.085248  -0.041854   0.527715   -489.465000  -2400.87000  2199.53        824     703    81.94160      4.203   82.746
9767           14   0.626739  -0.060131   0.872289   2235.030000  -2922.60000  2198.94        858    1206    92.85760     31.697  -23.249
9786           14   0.129108   0.049841   0.739402   2831.140000  -5068.02000  2197.36        867    1206    67.51650     13.840  169.620
9809           14  -0.344062   0.176498   0.355845    918.874000  -5836.36000  2197.26        870    1206   105.31200     37.562  170.193
9921           14   0.246179  -0.257665   0.551770     56.698900   -721.27400  2199.96        880    1206  2174.31000     33.284  -73.387
9925           14   1.386960  -1.527270   1.383840     58.775400   -723.65100  2199.96        880    1206  2174.31000     33.284  -73.387
10035          14   0.397918   0.000527   0.516390   -319.572000    939.62800  2199.92        880    1206  2174.31000     33.284  -73.387
10163          14   1.267480  -3.728930   5.314460    316.108000   -609.54500  2199.96        880    1206  2174.31000     33.284  -73.387
10190          14  -0.062309  -0.345369   0.243145    899.010000  -4163.20000  2198.58        880    1206  2174.31000     33.284  -73.387
10473          14   1.486590  -3.734330   5.899160    137.975000   -257.78500  2199.99        880    1206  2174.31000     33.284  -73.387
10474          14   0.113253  -0.061858   0.350383    155.523000   -136.68300  2200.00        880    1206  2174.31000     33.284  -73.387
10512          14  -0.010997  -0.117445   0.327691   1790.020000  -2935.83000  2199.07        881    1206   186.09600     24.276 -157.749
10526          14  -0.164561  -0.573238   1.347490   1423.960000  -2797.16000  2199.23        881    1206   186.09600     24.276 -157.749
10645          14   0.018802  -0.213154   0.242343    679.455000  -6759.57000  2196.38        892    1206    62.97310     12.986 -107.619
10646          14   0.204379  -0.295926   0.427122    726.118000  -6738.03000  2196.40        892    1206    62.97310     12.986 -107.619
10648          14  -0.437141  -0.304007   0.658829   -845.565000  -6641.47000  2196.48        893    1206    71.85650     29.206 -144.497
10673          14   0.262388   0.703510   1.350450    770.161000  -3291.81000  2199.10        897    1206   182.27500     15.434   86.024
10740          14  -0.156911   0.345729   0.273057  -1806.200000  -1167.80000  2199.64        912    1206   139.23800     28.801   86.427
10832          14  -0.387180  -0.210215   1.346850   -786.430000  -5276.83000  2197.77        922    1206    70.37130      9.738  130.061
10940          14  -1.071450   0.234706   2.155880   -656.558000   -184.43200  2199.96        941    1206  1484.34000     18.028 -149.036
11703          14  -0.315542  -0.085598   0.364073  -1777.660000  -1700.49000  2199.53        952    1206    93.01630     28.689 -119.081
12289          14  -0.259521  -0.423215   0.684474    478.288000 -18103.30000  2174.27        981    1206    29.00130     31.672 -151.698
12300          14  -0.130799  -0.141409   0.490474  -1173.030000  -3984.31000  2198.65        984    1206   140.98100     29.597  129.065
12405          14   0.448563  -0.654612   1.356560    836.089000  -8685.17000  2194.03       1003    1206    43.52370     12.820  -21.376
12778          14  -0.262954   0.143382   0.828142  -1752.740000  -5162.04000  2197.67       1023    1206    99.86550      4.422  134.670
12784          14   0.644901   0.714112   1.039760  -6509.040000  -4979.96000  2194.73       1024    1206   400.70700     62.651   36.030
13712          14  -0.060804   0.202261   0.253161  -1735.430000   3991.35000  2198.51       1124    1206   251.56400      7.794 -121.140
13773          14   0.141502   0.262658   0.300006    178.687000  -1438.53000  2199.84       1124    1206   251.56400      7.794 -121.140
13797          14  -0.184487  -0.226894   1.057900    -45.779600  -1817.45000  2199.74       1124    1206   251.56400      7.794 -121.140
13798          14  -1.128360  -0.866430   5.287780   -869.169000  -1189.10000  2199.83       1124    1206   251.56400      7.794 -121.140
13858          14   0.165236  -0.234809   0.358688  -3563.040000  -1449.00000  2198.84       1132    1206   370.41400     46.486  -43.243
13924          14  -0.225608   0.068933   0.398057  -5437.780000  -2860.35000  2197.04       1147    1206   188.64200     26.030   73.111
13931          14  -0.057435   0.130571   0.529624  -2396.000000  -4372.18000  2198.05       1147    1206   188.64200     26.030   73.111
13954          14   0.197946   0.184717   0.217901  -1788.820000    462.07000  2199.73       1148    1206   822.98000     22.682    2.630
13959          14  -0.052587  -0.544060   1.863620  -2286.640000   -225.12600  2199.59       1148    1206   822.98000     22.682    2.630
14173          14   0.367590  -0.490521   0.913683    409.088000   -518.06200  2199.97       1148    1206   822.98000     22.682    2.630
14174          14   0.176291   0.126061   1.060820    383.538000   -447.06600  2199.97       1148    1206   822.98000     22.682    2.630
