Tabla para CorsikaId 5:
        CorsikaId         px         py          pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
805             5  -0.121017  -0.254519    2.383710    404.987000   -422.026000  2199.97         77     703    335.3030     10.425 -117.040
808             5  -0.069234  -0.142286    0.807215    363.016000     40.418000  2199.99         77     703    335.3030     10.425 -117.040
829             5  -0.197111  -1.102850    5.481390    501.020000   -643.147000  2199.95         77     703    335.3030     10.425 -117.040
862             5  -1.267170  -2.361200   13.063300   -237.535000   -543.909000  2199.97         77     703    335.3030     10.425 -117.040
869             5  -0.421147  -0.776085    2.941030  -1181.510000  -1776.530000  2199.64         77     703    335.3030     10.425 -117.040
872             5  -1.792440   2.743600    5.244650    751.881000  -1506.800000  2199.78         78     703    259.8210     35.548  125.313
875             5  -0.033735  -0.036418    1.099690   3006.150000   1756.120000  2199.05         80     703     76.7600     13.105 -146.480
893             5  -0.106948  -0.375734    1.697520    -91.628200    530.959000  2199.98         82     703    112.4130     15.143  -93.892
897             5  -0.093402  -0.036740    0.098881   -285.258000 -10696.900000  2191.02         85     703     40.0346     42.216  130.527
919             5  16.204300 -48.891200   51.296800    389.463000    -15.177900  2199.99         90     703   1972.5300     45.119  -72.583
943             5   1.359620  -3.791060    3.791980    622.993000   -410.103000  2199.96         90     703   1972.5300     45.119  -72.583
944             5   0.274857  -0.999790    0.836291    494.669000  -2664.000000  2199.42         90     703   1972.5300     45.119  -72.583
1208            5   0.778087  -2.867710    2.885940   -113.077000   -201.240000  2200.00         90     703   1972.5300     45.119  -72.583
1220            5   0.321254  -3.328300    2.993480   -303.366000   -321.295000  2199.98         90     703   1972.5300     45.119  -72.583
1230            5   0.294364  -0.438436    0.475603    274.658000   -112.412000  2199.99         90     703   1972.5300     45.119  -72.583
1231            5   0.008125  -0.288647    0.281522   -400.337000   -204.722000  2199.98         90     703   1972.5300     45.119  -72.583
1251            5  -0.135825  -0.140000    0.137007   -752.191000   -127.607000  2199.95         90     703   1972.5300     45.119  -72.583
1271            5   0.136779  -0.240169    0.651059    -92.579200    184.310000  2200.00         90     703   1972.5300     45.119  -72.583
1272            5   0.099407  -0.228370    0.239545    -33.215800   -166.677000  2200.00         90     703   1972.5300     45.119  -72.583
1299            5   0.641824  -1.882860    2.043550     24.065800    349.201000  2199.99         90     703   1972.5300     45.119  -72.583
1302            5   0.292142  -0.363515    0.404793   5858.840000  -1951.850000  2197.01         90     703   1972.5300     45.119  -72.583
1304            5   1.122930  -2.828140    2.822370   1369.770000   -291.800000  2199.85         90     703   1972.5300     45.119  -72.583
1307            5   0.217613  -0.589525    0.567527    -66.443900   -110.239000  2200.00         90     703   1972.5300     45.119  -72.583
1309            5   4.648380 -14.928200   15.435400      0.624798   -136.650000  2200.00         90     703   1972.5300     45.119  -72.583
1346            5   8.373580 -26.592300   27.388500    108.609000   -331.724000  2199.99         90     703   1972.5300     45.119  -72.583
1351            5   1.121690  -4.248370    4.438270  -1049.250000    578.419000  2199.89         90     703   1972.5300     45.119  -72.583
1352            5   1.982020  -4.781530    4.879030   1724.110000   -139.406000  2199.77         90     703   1972.5300     45.119  -72.583
1394            5   1.891140  -6.323740    6.431090     44.252600   -258.682000  2199.99         90     703   1972.5300     45.119  -72.583
1397            5   0.671272  -2.190520    2.121640     11.467900   -945.820000  2199.93         90     703   1972.5300     45.119  -72.583
1399            5   0.230546  -0.555576    0.851315    180.713000  -2240.330000  2199.60         92     703    127.0030     28.859  -59.101
1419            5   0.610357  -1.296570    2.702020   -224.032000  -1352.160000  2199.85         92     703    127.0030     28.859  -59.101
1448            5  -0.358178   0.572843    0.802580  -1415.250000  -1560.720000  2199.65         94     703    159.7730     39.756  111.114
1464            5   1.480700  -0.452724    1.638730    467.527000  -1715.610000  2199.75         97     703    190.8750     41.939   -8.678
1469            5   0.430875  -0.134588    0.455045   -112.662000  -1982.140000  2199.69         97     703    190.8750     41.939   -8.678
1490            5   1.081480  -0.681206    1.755460   1292.350000  -4150.340000  2198.52        111     703     83.5554     29.171  -19.759
