Tabla para CorsikaId 6:
        CorsikaId         px         py         pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
1301            6   2.666220  -6.937270   9.065490     26.118500   2980.350000  2199.30         90     703   1972.5300     45.119  -72.583
1303            6   4.273120 -13.469400  14.110800    187.699000   -225.216000  2199.99         90     703   1972.5300     45.119  -72.583
1308            6   0.741507  -1.780840   1.995330    624.945000    384.004000  2199.96         90     703   1972.5300     45.119  -72.583
1312            6   1.440790  -5.108530   5.863680   -805.737000    607.366000  2199.92         90     703   1972.5300     45.119  -72.583
1348            6   0.700703  -2.660860   2.614720   -322.802000  -1101.420000  2199.90         90     703   1972.5300     45.119  -72.583
1353            6   2.171760  -3.924320   4.882560   2753.650000   1841.950000  2199.14         90     703   1972.5300     45.119  -72.583
1358            6  -0.007248  -1.133600   1.484820  -5303.640000   1557.130000  2197.60         90     703   1972.5300     45.119  -72.583
1392            6   2.366620  -6.782800   7.388040    644.409000    232.234000  2199.96         90     703   1972.5300     45.119  -72.583
1395            6   8.462230 -27.232800  28.536800     -4.226020   -177.112000  2200.00         90     703   1972.5300     45.119  -72.583
1396            6  10.530300 -32.962100  34.308300    169.861000   -238.436000  2199.99         90     703   1972.5300     45.119  -72.583
1473            6   0.032395   0.099485   0.185266   4244.950000   -940.077000  2198.52         99     703     60.5470     24.322  141.502
1491            6   0.437062  -0.213004   0.967360  -3381.460000  -6473.840000  2195.82        111     703     83.5554     29.171  -19.759
1499            6   0.939950  -0.176878   1.459170   -307.650000   2964.610000  2199.30        114     703    142.8510     34.312  -27.626
1506            6   0.125375  -0.125347   0.336084  -1036.590000  -1733.560000  2199.68        114     703    142.8510     34.312  -27.626
1522            6   1.516140  -0.519558   2.118590   2419.250000    166.969000  2199.54        114     703    142.8510     34.312  -27.626
1543            6  -0.971740  -0.442662   1.464540  -1059.610000  -4281.610000  2198.47        118     703     61.2895     33.116 -156.804
1553            6   0.112992   0.157563   0.770294   -792.596000  -3901.150000  2198.76        119     703    144.7940     21.006   66.629
1554            6   0.710885   1.401240   6.191470   -788.191000  -2776.950000  2199.35        119     703    144.7940     21.006   66.629
1555            6   0.250073   0.234489   0.749262   1682.350000  -1435.460000  2199.62        119     703    144.7940     21.006   66.629
1560            6  -0.971409  -0.002953   4.492570   1493.630000   -405.891000  2199.81        121     703    229.0110     19.344 -172.818
1609            6  -4.950490  -0.411334   5.726920   -579.856000  -1977.090000  2199.67        126     703    178.7360     39.076 -178.155
1648            6  -5.532600   9.831720   6.164500   1103.940000  -3591.720000  2198.89        128     703    257.6210     60.918  120.209
1678            6  -1.775360   0.270223   3.373540   -751.137000   1718.860000  2199.72        129     703    680.3710     26.587 -179.027
1716            6  -1.723920   0.098147   3.407350    -85.158300     48.035100  2200.00        129     703    680.3710     26.587 -179.027
1718            6  -2.866610   0.248562   5.648690     93.564800    332.725000  2199.99        129     703    680.3710     26.587 -179.027
1719            6  -0.858242   0.240240   2.027690    448.579000   1089.160000  2199.89        129     703    680.3710     26.587 -179.027
1724            6  -2.923610   0.123846   5.728290   -364.768000    182.225000  2199.99        129     703    680.3710     26.587 -179.027
1781            6  -0.568222  -0.152739   1.132140    393.478000  -1454.300000  2199.82        129     703    680.3710     26.587 -179.027
1861            6  -2.633120  -0.007440   5.314500    207.711000   -346.715000  2199.99        129     703    680.3710     26.587 -179.027
1873            6  -0.891445   0.169487   1.830690   -186.970000    585.676000  2199.97        129     703    680.3710     26.587 -179.027
1874            6  -2.227900  -0.062876   4.831020    173.271000   -343.835000  2199.99        129     703    680.3710     26.587 -179.027
1917            6  -0.367208  -0.081891   1.243970    -60.497600  -2064.740000  2199.67        133     703    101.4720     15.764  172.200
1960            6  -0.131055   0.277859   0.975652     93.643800   1822.670000  2199.74        138     703    130.1380      6.805  145.585
1961            6  -0.145008   0.114663   0.854583   -802.558000    183.498000  2199.95        138     703    130.1380      6.805  145.585
1966            6 -10.447800  -1.748650   6.556100    724.678000   -940.439000  2199.89        140     703    252.5480     59.199 -169.618
1978            6  -5.597180   1.046970   3.449380   3644.170000  -3347.080000  2198.08        147     703    260.4080     63.069  168.130
2151            6   0.144023  -0.494261   1.409650   -263.036000   -235.055000  2199.99        153     703    240.0860     24.773  -71.278
2170            6   1.195010  -0.244044   1.125040  -2452.030000   4629.520000  2197.85        154     703    150.3400     52.209  -19.765
2172            6   0.149713  -0.837657   0.874192   2269.060000  -4097.770000  2198.28        155     703     64.5151     50.305  -76.502
2211            6  -7.984890 -14.806700  24.363600     49.286300    444.617000  2199.98        156     703    696.7910     35.693 -117.474
2216            6  -0.088734  -0.094799   0.239545   -384.987000    101.456000  2199.99        156     703    696.7910     35.693 -117.474
2225            6  -2.583740  -5.141270   7.997690    151.010000   -482.961000  2199.98        156     703    696.7910     35.693 -117.474
2227            6  -2.709790  -5.304600  10.100300   1061.850000   1357.770000  2199.77        156     703    696.7910     35.693 -117.474
2228            6  -0.452363  -0.840725   1.722550   1303.810000   1044.930000  2199.78        156     703    696.7910     35.693 -117.474
2230            6  -1.582380  -2.699300   5.291840   1348.420000   2355.150000  2199.42        156     703    696.7910     35.693 -117.474
2260            6  -0.198221  -0.407707   0.686982   -282.264000  -3393.210000  2199.09        159     703    108.2540     32.012 -116.890
2294            6  -0.094986  -0.056682   0.139836   -198.169000  -7872.330000  2195.14        163     703     83.0180     42.139  169.614
2300            6  -0.629966  -0.735952   1.805630   1811.830000    458.943000  2199.73        168     703    118.2280     43.364 -126.581
2312            6   0.018357   0.049718   0.138587    -27.331200     68.363500  2200.00        169     703    101.6750      7.764  116.343
2314            6   0.069972   0.291620   0.312593  -3552.640000  -9612.730000  2191.76        170     703     88.7333     48.821   80.302
2329            6   0.825221  -0.653333   2.853600   -430.166000   -459.503000  2199.97        171     703    131.4350     22.737  -30.201
2385            6   2.630200  -5.610380   4.774630   1951.120000  -1720.520000  2199.47        175     703    180.5430     54.790  -67.305
2387            6   0.226779   1.984730   1.452600   -942.823000 -11501.200000  2189.55        176     703    124.8760     59.420   88.332
2395            6  -0.357337   0.879624   1.478770   -173.821000  -2015.980000  2199.68        180     703    117.7480     31.476  109.956
2411            6  -0.078578   0.141384   0.117584  -1355.720000  -1377.690000  2199.71        180     703    117.7480     31.476  109.956
2413            6   0.146310   0.058272   0.291713   -622.304000  -2537.090000  2199.46        180     703    117.7480     31.476  109.956
2422            6   0.982087   0.491475   1.748230   -813.563000  -1334.010000  2199.81        182     703    107.9110     34.418   21.264
2424            6   2.000350  -0.200884   1.568460   2986.150000  -1449.270000  2199.14        183     703    124.8680     45.333   -6.823
2439            6  -1.207040  -3.305360   1.384470   -654.764000  -4962.970000  2198.03        184     703    519.3750     69.004 -109.517
2462            6   0.478355   0.150952   1.155000   1601.410000   -130.048000  2199.80        188     703    119.5050     14.847    1.683
2467            6  -0.493374  -0.493988   3.942270   -122.928000  -1249.800000  2199.88        189     703    221.1700      8.094 -134.840
2519            6   0.044544   0.068913   0.221261    902.191000    355.537000  2199.93        189     703    221.1700      8.094 -134.840
2541            6  -0.108314  -0.018947   1.299690    126.241000   -545.518000  2199.98        189     703    221.1700      8.094 -134.840
2546            6  -0.253749   0.432809   0.908295   3505.510000  -4862.200000  2197.18        191     703    102.0160     36.725  128.328
2560            6   0.012967  -0.247391   0.303932   -724.219000   -325.337000  2199.95        193     703    203.1930     38.982  -81.708
2564            6  -0.094782   0.043306   0.120308   3600.830000   -325.343000  2198.97        195     703    379.5900     51.412  175.683
2566            6  -1.129180   0.082254   0.944793    -64.632100  -1249.150000  2199.88        195     703    379.5900     51.412  175.683
2570            6  -1.147480   0.129835   0.855287   -659.896000  -1030.050000  2199.88        195     703    379.5900     51.412  175.683
2571            6  -4.267080   0.290367   4.245990   1407.210000  -1152.510000  2199.74        195     703    379.5900     51.412  175.683
2591            6  -0.407829  -0.023104   0.464492    -44.440500  -1266.570000  2199.87        195     703    379.5900     51.412  175.683
2596            6  -0.787177   0.195553   0.523330  -1893.550000    178.693000  2199.72        195     703    379.5900     51.412  175.683
2597            6  -3.249530   0.575980   2.761060   1409.460000    357.200000  2199.83        195     703    379.5900     51.412  175.683
2617            6   0.089807  -0.707349   0.787342    456.904000  -4400.850000  2198.46        198     703    112.3930     50.520  -75.639
2624            6   0.106952  -0.227219   0.248427   1855.880000  -4281.000000  2198.29        198     703    112.3930     50.520  -75.639
2626            6  -0.805039   3.114010   2.336220     24.540500  -1442.090000  2199.84        200     703    851.7170     54.272  104.417
2652            6  -0.539996   1.583870   1.182220   -715.466000  -1400.250000  2199.81        200     703    851.7170     54.272  104.417
2653            6  -0.300870   0.822879   0.569575  -1457.020000    820.762000  2199.78        200     703    851.7170     54.272  104.417
2654            6  -1.151420   3.866790   3.021720   -425.617000  -1602.270000  2199.78        200     703    851.7170     54.272  104.417
2658            6  -0.607693   2.586350   1.543130   -876.403000   5227.780000  2197.80        200     703    851.7170     54.272  104.417
2778            6   0.630316   1.345360   1.333930  -2826.360000  -6127.840000  2196.43        226     703     92.6586     49.864   65.137
2816            6   0.208952   0.019872   0.905228   -614.049000   -840.209000  2199.92        231     703     53.0539     22.841  -37.124
2817            6  -0.332252   0.030106   0.351992     -5.241170    694.438000  2199.96        232     703    235.6810     35.569 -175.962
2819            6  -2.049480  -0.015184   2.700210   -807.590000   -623.662000  2199.92        232     703    235.6810     35.569 -175.962
2866            6  -1.631640   0.981815   5.130820   -153.407000      1.540530  2200.00        236     703    653.2990     19.655  153.141
